item_a,item_b,category_a,category_b,category_pair,cross_category,co_occurrences,support_a,support_b,pair_support,lift,jaccard,chi_squared
canned beer,napkins,beverages,household,beverages + household,True,10,0.04691572545612511,0.022121232373187194,0.0006683151774376796,0.6439521092089068,0.009775171065493648,2.1122579056610578
soda,dessert,beverages,dairy,beverages + dairy,True,22,0.09710619528169484,0.02359152576355009,0.0014702933903628951,0.6418019570723072,0.012331838565022422,4.988843128889027
soda,cream cheese,beverages,dairy,beverages + dairy,True,22,0.09710619528169484,0.023658357281293858,0.0014702933903628951,0.639988957193572,0.012324929971988797,5.054094509442641
newspapers,brown bread,other,bakery,bakery + other,True,14,0.038895943326872955,0.03762614448974136,0.0009356412484127515,0.6393156445893075,0.01237842617152962,3.0800168164739197
bottled beer,pork,beverages,meat and seafood,beverages + meat and seafood,True,16,0.04531176903027468,0.037091492347791216,0.0010693042839002875,0.6362326928698611,0.013147082990961382,3.6199680599169106
sausage,chicken,meat and seafood,meat and seafood,meat and seafood,False,16,0.06034886052262247,0.027868742899151238,0.0010693042839002875,0.6357916988668203,0.01226993865030675,3.654376231708589
beef,chicken,meat and seafood,meat and seafood,meat and seafood,False,9,0.03395041101383412,0.027868742899151238,0.0006014836596939117,0.6357134764629242,0.009825327510917033,2.0005203536994234
citrus fruit,curd,produce,dairy,dairy + produce,True,17,0.05313105660629553,0.03368308494285905,0.0011361358016440553,0.6348482579614655,0.013260530421216847,3.9022607788200094
root vegetables,canned beer,produce,beverages,beverages + produce,True,31,0.06957160997126245,0.04691572545612511,0.0020717770500568067,0.6347351193652826,0.018107476635514014,7.348027008053141
citrus fruit,hamburger meat,produce,meat and seafood,meat and seafood + produce,True,11,0.05313105660629553,0.021853906302212123,0.0007351466951814476,0.6331352297424654,0.009900990099009901,2.5247281704043285
butter,white bread,dairy,bakery,bakery + dairy,True,8,0.03522020985096572,0.023992514870012697,0.0005346521419501437,0.6327083983022629,0.009111617312072894,1.811452866384318
white bread,napkins,bakery,household,bakery + household,True,5,0.023992514870012697,0.022121232373187194,0.0003341575887188398,0.629602201482803,0.007299270072992701,1.1415696001793483
canned beer,beef,beverages,meat and seafood,beverages + meat and seafood,True,15,0.04691572545612511,0.03395041101383412,0.0010024727661565194,0.629374453193351,0.012552301255230125,3.5556755661206045
bottled water,frozen vegetables,beverages,produce,beverages + produce,True,16,0.06068301811134131,0.028002405934638777,0.0010693042839002875,0.6292725494937601,0.012204424103737604,3.827483442994318
whipped/sour cream,coffee,dairy,beverages,beverages + dairy,True,13,0.043707812604424245,0.03161130789280225,0.0008688097306689834,0.6288153564663059,0.011669658886894073,3.0758127782971485
curd,coffee,dairy,beverages,beverages + dairy,True,10,0.03368308494285905,0.03161130789280225,0.0006683151774376796,0.6276636799892614,0.010341261633919338,2.3603397161691313
root vegetables,curd,produce,dairy,dairy + produce,True,22,0.06957160997126245,0.03368308494285905,0.0014702933903628951,0.6274225027827334,0.0144451739986868,5.4136889191999344
coffee,cream cheese,beverages,dairy,beverages + dairy,True,7,0.03161130789280225,0.023658357281293858,0.00046782062420637575,0.6255360064977724,0.008536585365853657,1.6596416806275627
bottled water,pork,beverages,meat and seafood,beverages + meat and seafood,True,21,0.06068301811134131,0.037091492347791216,0.001403461872619127,0.6235325634004049,0.014563106796116505,5.277373009459518
tropical fruit,pip fruit,produce,produce,produce,False,31,0.0677671589921807,0.049054334023925686,0.0020717770500568067,0.6232271361699154,0.0180547466511357,7.965159367945528
fruit/vegetable juice,napkins,produce,household,household + produce,True,7,0.03401724253157789,0.022121232373187194,0.00046782062420637575,0.621685788733314,0.008403361344537816,1.7059960476953653
other vegetables,root vegetables,produce,produce,produce,False,79,0.12210118291786407,0.06957160997126245,0.005279689901757669,0.6215219776781935,0.02832556471853711,22.290741475292617
butter,curd,dairy,dairy,dairy,False,11,0.03522020985096572,0.03368308494285905,0.0007351466951814476,0.6196838950634017,0.010784313725490198,2.7540012276472887
soda,newspapers,beverages,other,beverages + other,True,35,0.09710619528169484,0.038895943326872955,0.0023391031210318785,0.61929578097691,0.017499999999999998,9.439265877218427
citrus fruit,canned beer,produce,beverages,beverages + produce,True,23,0.05313105660629553,0.04691572545612511,0.0015371249081066632,0.616655019799674,0.015603799185888738,6.073568723617328
tropical fruit,white bread,produce,bakery,bakery + produce,True,15,0.0677671589921807,0.023992514870012697,0.0010024727661565194,0.6165631026355262,0.011045655375552283,3.931189549637377
domestic eggs,butter,other,dairy,dairy + other,True,12,0.037091492347791216,0.03522020985096572,0.0008019782129252155,0.6138981486230063,0.011214953271028037,3.136717950391139
pork,butter,meat and seafood,dairy,dairy + meat and seafood,True,12,0.037091492347791216,0.03522020985096572,0.0008019782129252155,0.6138981486230063,0.011214953271028037,3.136717950391139
rolls/buns,whipped/sour cream,bakery,dairy,bakery + dairy,True,44,0.11000467820624206,0.043707812604424245,0.0029405867807257902,0.6115947845021384,0.01950354609929078,12.752069695396038
tropical fruit,pork,produce,meat and seafood,meat and seafood + produce,True,23,0.0677671589921807,0.037091492347791216,0.0015371249081066632,0.6115269115269116,0.014877102199223806,6.323022346975314
chicken,chocolate,meat and seafood,snacks and sweets,meat and seafood + snacks and sweets,True,6,0.027868742899151238,0.02359152576355009,0.00040098910646260775,0.6099007479568753,0.007853403141361256,1.5771967459230454
butter,hamburger meat,dairy,meat and seafood,dairy + meat and seafood,True,7,0.03522020985096572,0.021853906302212123,0.00046782062420637575,0.6077967144241538,0.008264462809917356,1.8772850632392368
bottled beer,whipped/sour cream,beverages,dairy,beverages + dairy,True,18,0.04531176903027468,0.043707812604424245,0.0012029673193878234,0.6074125192822928,0.013698630136986302,5.002757850326145
canned beer,butter,beverages,dairy,beverages + dairy,True,15,0.04691572545612511,0.03522020985096572,0.0010024727661565194,0.6066835336285051,0.012355848434925865,4.1596214345342055
newspapers,fruit/vegetable juice,other,produce,other + produce,True,12,0.038895943326872955,0.03401724253157789,0.0008019782129252155,0.6061207542584003,0.011121408711770158,3.3083275494880104
bottled water,hamburger meat,beverages,meat and seafood,beverages + meat and seafood,True,12,0.06068301811134131,0.021853906302212123,0.0008019782129252155,0.6047366932061593,0.009811937857726901,3.374209358859881
pastry,chocolate,bakery,snacks and sweets,bakery + snacks and sweets,True,11,0.0517275947336764,0.02359152576355009,0.0007351466951814476,0.6024148860633477,0.009856630824372761,3.1174002680529456
pork,white bread,meat and seafood,bakery,bakery + meat and seafood,True,8,0.037091492347791216,0.023992514870012697,0.0005346521419501437,0.6007879746041307,0.00883002207505519,2.2580721454640917
butter,napkins,dairy,household,dairy + household,True,7,0.03522020985096572,0.022121232373187194,0.00046782062420637575,0.6004517390232578,0.008225616921269096,1.972628069270221
frankfurter,dessert,other,dairy,dairy + other,True,8,0.037759807525228894,0.02359152576355009,0.0005346521419501437,0.6001855148035801,0.008791208791208793,2.267809096169558
root vegetables,citrus fruit,produce,produce,produce,False,33,0.06957160997126245,0.05313105660629553,0.002205440085544343,0.5966432856650897,0.018302828618968384,10.214213652635102
yogurt,dessert,dairy,dairy,dairy,False,18,0.08587850030074183,0.02359152576355009,0.0012029673193878234,0.5937632962599618,0.011111111111111112,5.6050825469054
whipped/sour cream,fruit/vegetable juice,dairy,produce,dairy + produce,True,13,0.043707812604424245,0.03401724253157789,0.0008688097306689834,0.5843411858714395,0.011304347826086955,4.160934324465984
whipped/sour cream,chocolate,dairy,snacks and sweets,dairy + snacks and sweets,True,9,0.043707812604424245,0.02359152576355009,0.0006014836596939117,0.5833225043532501,0.009018036072144289,2.868875624787673
fruit/vegetable juice,curd,produce,dairy,dairy + produce,True,10,0.03401724253157789,0.03368308494285905,0.0006683151774376796,0.5832709639192941,0.009970089730807577,3.189688037125322
bottled water,fruit/vegetable juice,beverages,produce,beverages + produce,True,18,0.06068301811134131,0.03401724253157789,0.0012029673193878234,0.5827570687968983,0.012866333095067906,5.926269289743311
newspapers,chocolate,other,snacks and sweets,other + snacks and sweets,True,8,0.038895943326872955,0.02359152576355009,0.0005346521419501437,0.582654322790417,0.008629989212513484,2.5484076657466797
citrus fruit,newspapers,produce,other,other + produce,True,18,0.05313105660629553,0.038895943326872955,0.0012029673193878234,0.582104648900992,0.013245033112582781,5.9339821345515436
other vegetables,pastry,produce,bakery,bakery + produce,True,55,0.12210118291786407,0.0517275947336764,0.0036757334759072377,0.5819716879593918,0.0216025137470542,19.837852116885962
shopping bags,whipped/sour cream,household,dairy,dairy + household,True,18,0.04758404063356279,0.043707812604424245,0.0012029673193878234,0.5784068652716216,0.013353115727002969,6.07307793579421
whipped/sour cream,pork,dairy,meat and seafood,dairy + meat and seafood,True,14,0.043707812604424245,0.037091492347791216,0.0009356412484127515,0.5771330963991516,0.011715481171548118,4.7106822990584405
tropical fruit,brown bread,produce,bakery,bakery + produce,True,22,0.0677671589921807,0.03762614448974136,0.0014702933903628951,0.5766270437673636,0.01414790996784566,7.622644848560204
domestic eggs,napkins,other,household,household + other,True,7,0.037091492347791216,0.022121232373187194,0.00046782062420637575,0.570158678315778,0.007963594994311719,2.4090653793929633
pork,coffee,meat and seafood,beverages,beverages + meat and seafood,True,10,0.037091492347791216,0.03161130789280225,0.0006683151774376796,0.5699864769632211,0.009823182711198428,3.4790842149069925
citrus fruit,pip fruit,produce,produce,produce,False,22,0.05313105660629553,0.049054334023925686,0.0014702933903628951,0.5641286651928777,0.0145985401459854,8.228403000662995
tropical fruit,frozen vegetables,produce,produce,produce,False,16,0.0677671589921807,0.028002405934638777,0.0010693042839002875,0.5634906064500337,0.011291460832745237,5.970777695657019
bottled beer,dessert,beverages,dairy,beverages + dairy,True,9,0.04531176903027468,0.02359152576355009,0.0006014836596939117,0.5626739201283563,0.008806262230919765,3.2817339426331085
pip fruit,hamburger meat,produce,meat and seafood,meat and seafood + produce,True,9,0.049054334023925686,0.021853906302212123,0.0006014836596939117,0.5610704197185211,0.008555133079847909,3.3224266968037544
whipped/sour cream,napkins,dairy,household,dairy + household,True,8,0.043707812604424245,0.022121232373187194,0.0005346521419501437,0.552971719467465,0.008188331627430911,3.0915867675818687
newspapers,frozen vegetables,other,produce,other + produce,True,9,0.038895943326872955,0.028002405934638777,0.0006014836596939117,0.5522353172748075,0.009072580645161291,3.4976987591177036
soda,beef,beverages,meat and seafood,beverages + meat and seafood,True,27,0.09710619528169484,0.03395041101383412,0.001804450979081735,0.5473348651446099,0.01396070320579111,11.588537985410406
pastry,cream cheese,bakery,dairy,bakery + dairy,True,10,0.0517275947336764,0.023658357281293858,0.0006683151774376796,0.5461028628155157,0.00894454382826476,4.0747925926459345
pastry,shopping bags,bakery,household,bakery + household,True,20,0.0517275947336764,0.04758404063356279,0.0013366303548753592,0.5430348692041925,0.01364256480218281,8.515470044686396
fruit/vegetable juice,hamburger meat,produce,meat and seafood,meat and seafood + produce,True,6,0.03401724253157789,0.021853906302212123,0.00040098910646260775,0.5393918638813288,0.007228915662650603,2.497680997770963
coffee,dessert,beverages,dairy,beverages + dairy,True,6,0.03161130789280225,0.02359152576355009,0.00040098910646260775,0.537692625577203,0.007317073170731706,2.5223047793356805
whipped/sour cream,domestic eggs,dairy,other,dairy + other,True,13,0.043707812604424245,0.037091492347791216,0.0008688097306689834,0.5359093037992121,0.010869565217391304,5.673906149548464
coffee,white bread,beverages,bakery,bakery + beverages,True,6,0.03161130789280225,0.023992514870012697,0.00040098910646260775,0.5287061193001467,0.007263922518159806,2.666967094358575
margarine,cream cheese,other,dairy,dairy + other,True,6,0.03221279155249616,0.023658357281293858,0.00040098910646260775,0.52616217736831,0.007228915662650602,2.7096261911933657
brown bread,cream cheese,bakery,dairy,bakery + dairy,True,7,0.03762614448974136,0.023658357281293858,0.00046782062420637575,0.5255391315691765,0.007692307692307694,3.191156846857427
frankfurter,pork,other,meat and seafood,meat and seafood + other,True,11,0.037759807525228894,0.037091492347791216,0.0007351466951814476,0.5248919716176353,0.009918845807033365,5.1055081785778285
tropical fruit,frankfurter,produce,other,other + produce,True,20,0.0677671589921807,0.037759807525228894,0.0013366303548753592,0.5223508055366464,0.012828736369467608,9.73818306782384
pip fruit,beef,produce,meat and seafood,meat and seafood + produce,True,13,0.049054334023925686,0.03395041101383412,0.0008688097306689834,0.5216776802763414,0.010577705451586655,6.206221421462514
canned beer,hamburger meat,beverages,meat and seafood,beverages + meat and seafood,True,8,0.04691572545612511,0.021853906302212123,0.0005346521419501437,0.5214633593838487,0.00783545543584721,3.7684395488782756
yogurt,white bread,dairy,bakery,bakery + dairy,True,16,0.08587850030074183,0.023992514870012697,0.0010693042839002875,0.5189686006308054,0.00982800982800983,7.995924419150761
root vegetables,chicken,produce,meat and seafood,meat and seafood + produce,True,15,0.06957160997126245,0.027868742899151238,0.0010024727661565194,0.517038818512913,0.010395010395010394,7.481431404012865
bottled water,canned beer,beverages,beverages,beverages,False,22,0.06068301811134131,0.04691572545612511,0.0014702933903628951,0.5164382444118126,0.013853904282115869,11.126656941467024
shopping bags,hamburger meat,household,meat and seafood,household + meat and seafood,True,8,0.04758404063356279,0.021853906302212123,0.0005346521419501437,0.5141394357969971,0.00775945683802134,3.9427748864687384
root vegetables,brown bread,produce,bakery,bakery + produce,True,20,0.06957160997126245,0.03762614448974136,0.0013366303548753592,0.5106102719239426,0.012626262626262626,10.476672737844355
newspapers,curd,other,dairy,dairy + other,True,10,0.038895943326872955,0.03368308494285905,0.0006683151774376796,0.5101115474826815,0.00929368029739777,5.065697569122402
chicken,dessert,meat and seafood,dairy,dairy + meat and seafood,True,5,0.027868742899151238,0.02359152576355009,0.0003341575887188398,0.5082506232973961,0.006535947712418301,2.5062435562857237
beef,dessert,meat and seafood,dairy,dairy + meat and seafood,True,6,0.03395041101383412,0.02359152576355009,0.00040098910646260775,0.5006468738149942,0.007017543859649122,3.168139730699351
beef,cream cheese,meat and seafood,dairy,dairy + meat and seafood,True,6,0.03395041101383412,0.023658357281293858,0.00040098910646260775,0.49923261710930206,0.007009345794392523,3.195355130653963
tropical fruit,beef,produce,meat and seafood,meat and seafood + produce,True,17,0.0677671589921807,0.03395041101383412,0.0011361358016440553,0.4938168786593984,0.011295681063122924,9.79432457389738
whipped/sour cream,frozen vegetables,dairy,produce,dairy + produce,True,9,0.043707812604424245,0.028002405934638777,0.0006014836596939117,0.4914387685840029,0.008458646616541353,5.095699365308637
cream cheese,chocolate,dairy,snacks and sweets,dairy + snacks and sweets,True,4,0.023658357281293858,0.02359152576355009,0.00026732607097507187,0.4789616043277157,0.005689900426742532,2.3782932003439243
pip fruit,domestic eggs,produce,other,other + produce,True,13,0.049054334023925686,0.037091492347791216,0.0008688097306689834,0.47749957041510177,0.01018808777429467,8.11713826145528
bottled beer,napkins,beverages,household,beverages + household,True,7,0.04531176903027468,0.022121232373187194,0.00046782062420637575,0.46672281189565906,0.006986027944111777,4.568760991113785
pip fruit,cream cheese,produce,dairy,dairy + produce,True,8,0.049054334023925686,0.023658357281293858,0.0005346521419501437,0.46069058944872926,0.0074074074074074086,5.440002839335138
pork,chicken,meat and seafood,meat and seafood,meat and seafood,False,7,0.037091492347791216,0.027868742899151238,0.00046782062420637575,0.4525719964568886,0.007253886010362694,4.951701433823542
curd,napkins,dairy,household,dairy + household,True,5,0.03368308494285905,0.022121232373187194,0.0003341575887188398,0.44846664748477444,0.006024096385542169,3.589044281849161
chicken,hamburger meat,meat and seafood,meat and seafood,meat and seafood,False,4,0.027868742899151238,0.021853906302212123,0.00026732607097507187,0.438929590272736,0.005405405405405406,3.016971653154581
rolls/buns,beef,bakery,meat and seafood,bakery + meat and seafood,True,24,0.11000467820624206,0.03395041101383412,0.001603956425850431,0.4294735029324251,0.011267605633802816,21.156282709714702
sausage,beef,meat and seafood,meat and seafood,meat and seafood,False,13,0.06034886052262247,0.03395041101383412,0.0008688097306689834,0.42404365152030415,0.009298998569384835,11.20329730571267
shopping bags,fruit/vegetable juice,household,produce,household + produce,True,10,0.04758404063356279,0.03401724253157789,0.0006683151774376796,0.41287719917882615,0.008257638315441785,9.074881325612045
whipped/sour cream,dessert,dairy,dairy,dairy,False,6,0.043707812604424245,0.02359152576355009,0.00040098910646260775,0.3888816695688333,0.005994005994005994,6.171095269336862
pork,chocolate,meat and seafood,snacks and sweets,meat and seafood + snacks and sweets,True,5,0.037091492347791216,0.02359152576355009,0.0003341575887188398,0.3818747926396652,0.005537098560354375,5.320903197903157
domestic eggs,cream cheese,other,dairy,dairy + other,True,5,0.037091492347791216,0.023658357281293858,0.0003341575887188398,0.38079605028757574,0.005530973451327434,5.35498388249574
sausage,citrus fruit,meat and seafood,produce,meat and seafood + produce,True,18,0.06034886052262247,0.05313105660629553,0.0012029673193878234,0.3751770826803736,0.010714285714285714,21.05201091704078
beef,hamburger meat,meat and seafood,meat and seafood,meat and seafood,False,4,0.03395041101383412,0.021853906302212123,0.00026732607097507187,0.3603024392593128,0.004813477737665464,4.807718526331104
shopping bags,frozen vegetables,household,produce,household + produce,True,7,0.04758404063356279,0.028002405934638777,0.00046782062420637575,0.351093427368534,0.006227758007117438,9.068758413336123
napkins,hamburger meat,household,meat and seafood,household + meat and seafood,True,2,0.022121232373187194,0.021853906302212123,0.00013366303548753594,0.2764858597337325,0.0030487804878048786,3.958789190543888
